all_wsf_flatruns   spec_label 22_go_20260921
  knobs      fence17.83_samples3_tol2_back96
  win        2026-09-01..2026-09-06
  each cell  the FIRST flat-run bar at or after awf_sig_utc - 8 min, at the row's own dr
             a cell EARLIER than awf_sig_utc fired BEFORE the signal.  "-" = none
  producer   flat_run_at, r-momo-fence 17/83, samples 3, tol 2.0
  hh:mm      the cells print hh:mm, as on screen.  The TABLE holds full DATETIME(3), so a
             cell that lands on the next day is unambiguous there and not here

  inst dr  awf_sig_utc       ws1    ws2    ws3    ws4    ws5    ws6    ws7    ws8    ws9    ws10   ws11   ws12  
  --------------------------------------------------------------------------------------------------------------
  v7   +1  09-04 11:45:15 12:42 13:24 13:30 11:37 11:37 11:37 11:37 11:37 11:42 11:40 16:30 12:08
  v7   -1  09-04 12:34:30 12:27 12:32 12:39 12:44 12:26 12:54 12:58 12:50 13:03 13:20 13:23 13:36
  v7   -1  09-04 14:21:05 14:43 14:13 14:13 14:20 14:37 14:48 14:54 17:52 15:00 18:00 18:36 18:28
  v7   -1  09-04 14:50:20 14:43 14:48 14:54 15:00 14:46 14:48 14:54 17:52 15:00 18:00 18:36 18:28
  v7   -1  09-04 19:57:40 19:57 21:06 23:48 20:16 02:05 20:24 20:28 20:17 20:24 20:30 20:10 20:12
  v7   -1  09-04 19:57:40 19:57 21:06 23:48 20:16 02:05 20:24 20:28 20:17 20:24 20:30 20:10 20:12
  v7   -1  09-04 20:29:45 20:43 21:06 23:48 20:21 02:05 20:24 20:28 20:21 20:24 20:30 20:21 20:21
  v7   +1  09-05 00:14:45 00:14 00:14 04:33 02:44 03:00 04:54 04:54 05:06 05:30 05:10 00:09 00:11
  v7   -1  09-05 00:50:25 00:48 01:28 02:00 03:56 02:05 02:06 02:13 04:16 08:34 02:20 02:23 02:31
  v7   -1  09-05 02:08:40 02:01 02:04 02:00 03:56 02:05 02:06 02:13 04:16 08:34 02:20 02:23 02:31
  v7   -1  09-05 02:12:55 02:05 02:05 02:04 03:56 02:05 02:06 02:13 04:16 08:34 02:20 02:23 02:31
  v7   +1  09-05 02:41:35 02:40 04:26 04:33 02:44 03:00 04:54 04:54 05:06 05:30 05:10 05:55 05:24
  v7   -1  09-05 03:08:00 03:08 05:48 03:21 03:56 04:10 04:06 07:49 04:16 08:34 08:40 08:37 04:12
